Sample,acmLKFE.M,acmLKFE.S,acmLKAA.M,acmLKAA.S,acmLKIE.M,acmLKIE.S,acmLAFE.M,acmLAFE.S,acmLFAA.M,acmLFAA.S,acmLHPFE.M,acmLHPFE.S,acmLHPAA.M,acmLHPAA.S,acmLHPIE.M,acmLHPIE.S,acmLSPFE.M,acmLSPFE.S,acmLSPML.M,acmLSPML.S,acmLSPIE.M,acmLSPIE.S,acmLFIE.M,acmLFIE.S,acmRKFE.M,acmRKFE.S,acmRKAA.M,acmRKAA.S,acmRKIE.M,acmRKIE.S,acmRAFE.M,acmRAFE.S,acmRFAA.M,acmRFAA.S,acmRFIE.M,acmRFIE.S,acmRAIE.M,acmRAIE.S,acmLAIE.M,acmLAIE.S,acmRSHTILT.M,acmRSHTILT.S,acmRSHTILTOFF.M,acmRSHTILTOFF.S,acmRSHOBLI.M,acmRSHOBLI.S,acmRSHOBLIOFF.M,acmRSHOBLIOFF.S,acmRSHROT.M,acmRSHROT.S,acmRSHROTOFF.M,acmRSHROTOFF.S,acmLSHTILT.M,acmLSHTILT.S,acmLSHTILTOFF.M,acmLSHTILTOFF.S,acmLSHOBLI.M,acmLSHOBLI.S,acmLSHOBLIOFF.M,acmLSHOBLIOFF.S,acmLSHROT.M,acmLSHROT.S,acmLSHROTOFF.M,acmLSHROTOFF.S,acmRHPFE.M,acmRHPFE.S,acmRHPAA.M,acmRHPAA.S,acmRHPIE.M,acmRHPIE.S,acmRSPFE.M,acmRSPFE.S,acmRSPML.M,acmRSPML.S,acmRSPIE.M,acmRSPIE.S,acmRPTILT.M,acmRPTILT.S,acmRPOBLI.M,acmRPOBLI.S,acmRPROT.M,acmRPROT.S,acmLPTILT.M,acmLPTILT.S,acmLPOBLI.M,acmLPOBLI.S,acmLPROT.M,acmLPROT.S
44,10.5,0,5.3,0,-11.6,0,16.9,0,-4.3,0,-7.5,0,-3.9,0,4.8,0,-53.4,0,5,0,-2.9,0,3.3,0,15.6,0,4.9,0,-1.9,0,19,0,-9,0,2.2,0,-11.9,0,-10.9,0,56.9,0,13.2,0,-1.7,0,-0.1,0,-0.4,0,-6.2,0,57,0,13.4,0,3.4,0,1.8,0,2.8,0,8.5,0,-2.8,0,-0.7,0,5.8,0,-51,0,-3.8,0,-6.7,0,5.6,0,2.7,0,-6.7,0,3.7,0,-1.4,0,-0.5,0
45,11,0,5.3,0,-11.8,0,17,0,-3.9,0,-8.1,0,-4,0,4.5,0,-53.7,0,5.1,0,-3,0,3.8,0,16.1,0,4.8,0,-2.1,0,18.8,0,-8.7,0,2.4,0,-12.1,0,-10.8,0,56.9,0,13.2,0,-1.6,0,0,0,-0.4,0,-6.1,0,57.3,0,13.7,0,3.4,0,1.8,0,2.9,0,8.7,0,-3.4,0,-0.9,0,5.5,0,-51,0,-3.7,0,-6.7,0,5.5,0,2.7,0,-6.7,0,3.7,0,-1.4,0,-0.4,0
46,11.6,0,5.2,0,-11.9,0,17.2,0,-3.5,0,-8.7,0,-4.2,0,4.2,0,-53.9,0,5.2,0,-3,0,4.4,0,16.8,0,4.8,0,-2.2,0,18.6,0,-8.6,0,2.7,0,-12.2,0,-10.6,0,56.8,0,13.1,0,-1.5,0,0.2,0,-0.3,0,-6,0,57.6,0,13.9,0,3.5,0,1.8,0,3.1,0,8.9,0,-4,0,-1,0,5.2,0,-51,0,-3.5,0,-6.7,0,5.5,0,2.7,0,-6.6,0,3.8,0,-1.5,0,-0.3,0
47,12.3,0,5.1,0,-12.1,0,17.2,0,-3,0,-9.2,0,-4.4,0,3.8,0,-53.9,0,5.3,0,-3,0,5,0,17.5,0,4.7,0,-2.2,0,18.3,0,-8.5,0,3,0,-12.2,0,-10.4,0,56.7,0,13.1,0,-1.3,0,0.3,0,-0.2,0,-5.9,0,57.6,0,14,0,3.5,0,1.9,0,3.3,0,9,0,-4.4,0,-1.2,0,5,0,-50.8,0,-3.3,0,-6.6,0,5.6,0,2.7,0,-6.4,0,3.8,0,-1.6,0,-0.1,0
48,13,0,5.1,0,-12.2,0,17.2,0,-2.5,0,-9.6,0,-4.6,0,3.4,0,-53.7,0,5.4,0,-3.1,0,5.5,0,18.3,0,4.6,0,-2.2,0,17.7,0,-8.4,0,3.2,0,-12.1,0,-10.3,0,56.6,0,13,0,-1.2,0,0.4,0,0,0,-5.8,0,57.5,0,13.9,0,3.5,0,1.9,0,3.4,0,9.2,0,-4.8,0,-1.4,0,4.7,0,-50.7,0,-3.1,0,-6.5,0,5.7,0,2.6,0,-6.1,0,3.9,0,-1.7,0,0,0
49,13.8,0,5,0,-12.3,0,16.9,0,-2,0,-10,0,-4.8,0,2.9,0,-53.4,0,5.5,0,-3.1,0,5.9,0,19.3,0,4.6,0,-2.3,0,17,0,-8.3,0,3.4,0,-12,0,-10.2,0,56.6,0,13,0,-1.1,0,0.5,0,0.2,0,-5.6,0,57.4,0,13.7,0,3.5,0,1.9,0,3.6,0,9.4,0,-5.2,0,-1.7,0,4.4,0,-50.6,0,-2.9,0,-6.3,0,5.8,0,2.5,0,-5.8,0,4,0,-1.8,0,0.1,0
50,14.7,0,5,0,-12.3,0,16.4,0,-1.5,0,-10.3,0,-5.1,0,2.5,0,-53.1,0,5.6,0,-3.3,0,6.3,0,20.3,0,4.5,0,-2.4,0,16,0,-8.1,0,3.7,0,-11.8,0,-10.1,0,56.5,0,12.9,0,-1,0,0.7,0,0.4,0,-5.4,0,57.2,0,13.5,0,3.5,0,1.9,0,3.8,0,9.5,0,-5.4,0,-1.9,0,4,0,-50.5,0,-2.7,0,-6.1,0,5.8,0,2.3,0,-5.4,0,4.2,0,-1.9,0,0.1,0
51,15.7,0,4.9,0,-12.4,0,15.7,0,-0.8,0,-10.6,0,-5.4,0,2,0,-52.9,0,5.8,0,-3.5,0,6.8,0,21.6,0,4.5,0,-2.5,0,14.7,0,-7.7,0,4,0,-11.7,0,-10.1,0,56.4,0,12.8,0,-0.9,0,0.8,0,0.7,0,-5.1,0,57.1,0,13.4,0,3.5,0,1.9,0,3.9,0,9.7,0,-5.7,0,-2.3,0,3.4,0,-50.5,0,-2.3,0,-5.9,0,5.8,0,2.1,0,-4.9,0,4.3,0,-2,0,0,0
52,16.8,0,4.8,0,-12.6,0,14.7,0,-0.1,0,-10.8,0,-5.7,0,1.5,0,-52.9,0,5.9,0,-3.8,0,7.5,0,23.1,0,4.4,0,-2.6,0,13.3,0,-7.3,0,4.4,0,-11.6,0,-10.1,0,56.2,0,12.6,0,-0.7,0,0.9,0,1,0,-4.8,0,57,0,13.4,0,3.5,0,1.9,0,4.1,0,9.9,0,-5.8,0,-2.7,0,2.7,0,-50.4,0,-2,0,-5.7,0,5.7,0,1.8,0,-4.4,0,4.3,0,-2.1,0,-0.1,0
53,18,0,4.7,0,-12.8,0,13.5,0,0.7,0,-11,0,-6.1,0,0.9,0,-52.8,0,6.1,0,-4.1,0,8.2,0,25,0,4.3,0,-2.6,0,11.5,0,-6.7,0,4.9,0,-11.5,0,-10.1,0,55.9,0,12.3,0,-0.6,0,1,0,1.4,0,-4.4,0,57,0,13.4,0,3.5,0,1.9,0,4.3,0,10.1,0,-5.8,0,-3.2,0,1.7,0,-50.3,0,-1.6,0,-5.6,0,5.5,0,1.5,0,-4,0,4.3,0,-2.3,0,-0.2,0
54,19.5,0,4.6,0,-13.1,0,12.1,0,1.5,0,-11.1,0,-6.5,0,0.3,0,-52.8,0,6.3,0,-4.4,0,9,0,27.4,0,4.3,0,-2.3,0,9.4,0,-6.2,0,5.5,0,-11.3,0,-10.1,0,55.6,0,12,0,-0.6,0,1.1,0,1.7,0,-4,0,57,0,13.3,0,3.5,0,1.9,0,4.5,0,10.3,0,-5.4,0,-3.9,0,0.5,0,-50.2,0,-1.2,0,-5.5,0,5.3,0,1.1,0,-3.7,0,4.3,0,-2.5,0,-0.3,0
55,21.2,0,4.5,0,-13.3,0,10.5,0,2.4,0,-11,0,-7.1,0,-0.4,0,-52.7,0,6.6,0,-4.6,0,9.8,0,30.2,0,4.2,0,-1.7,0,6.9,0,-5.8,0,6.1,0,-11.2,0,-10.1,0,55.3,0,11.7,0,-0.5,0,1.2,0,2.1,0,-3.7,0,56.8,0,13.1,0,3.5,0,1.9,0,4.7,0,10.5,0,-4.7,0,-4.6,0,-0.8,0,-50.1,0,-0.8,0,-5.6,0,5.2,0,0.8,0,-3.4,0,4.3,0,-2.8,0,-0.3,0
56,23.3,0,4.4,0,-13.5,0,8.6,0,3.3,0,-10.6,0,-7.8,0,-1.2,0,-52.5,0,7,0,-4.7,0,10.5,0,33.3,0,4.1,0,-0.9,0,4.2,0,-5.6,0,6.8,0,-11,0,-10,0,55.1,0,11.5,0,-0.4,0,1.2,0,2.4,0,-3.4,0,56.5,0,12.8,0,3.5,0,1.9,0,4.9,0,10.7,0,-3.6,0,-5.4,0,-2,0,-49.9,0,-0.4,0,-5.7,0,5.2,0,0.5,0,-3.2,0,4.3,0,-3.1,0,-0.3,0
57,25.8,0,4.5,0,-13.5,0,6.5,0,4.1,0,-9.9,0,-8.6,0,-1.9,0,-52.1,0,7.4,0,-4.8,0,11.1,0,36.8,0,4,0,0.1,0,1.2,0,-5.9,0,7.5,0,-11,0,-10,0,54.9,0,11.3,0,-0.3,0,1.3,0,2.6,0,-3.2,0,56.1,0,12.5,0,3.5,0,1.9,0,5.2,0,10.9,0,-2.2,0,-6.3,0,-2.9,0,-49.7,0,-0.1,0,-5.8,0,5.2,0,0.3,0,-3.1,0,4.3,0,-3.5,0,-0.2,0
58,28.7,0,4.6,0,-13.4,0,4.2,0,4.7,0,-8.8,0,-9.5,0,-2.7,0,-51.6,0,7.8,0,-4.9,0,11.7,0,40.5,0,4.1,0,1.1,0,-1.7,0,-6.7,0,8.1,0,-11.1,0,-9.9,0,54.8,0,11.2,0,-0.2,0,1.4,0,2.8,0,-3,0,55.7,0,12.1,0,3.5,0,1.9,0,5.4,0,11.1,0,-0.5,0,-7.1,0,-3.4,0,-49.5,0,0.3,0,-5.9,0,5.4,0,0,0,-3.1,0,4.5,0,-3.9,0,-0.1,0
59,32,0,4.7,0,-13,0,1.6,0,5.2,0,-7.5,0,-10.5,0,-3.2,0,-51.1,0,8.1,0,-5.1,0,12,0,44.2,0,4.2,0,2.2,0,-4.3,0,-8.2,0,8.9,0,-11.6,0,-9.8,0,54.8,0,11.1,0,-0.2,0,1.5,0,2.9,0,-2.9,0,55.4,0,11.7,0,3.4,0,1.8,0,5.5,0,11.3,0,1.3,0,-8,0,-3.5,0,-49.3,0,0.7,0,-6,0,5.5,0,-0.2,0,-3.2,0,4.6,0,-4.3,0,-0.2,0
60,35.6,0,4.8,0,-12.2,0,-1.1,0,5.3,0,-5.8,0,-11.6,0,-3.6,0,-50.7,0,8.4,0,-5.3,0,12,0,48,0,4.4,0,3.2,0,-6.3,0,-10.6,0,9.9,0,-12.7,0,-9.8,0,54.8,0,11.1,0,-0.1,0,1.5,0,3,0,-2.8,0,55.1,0,11.4,0,3.4,0,1.8,0,5.7,0,11.4,0,3.3,0,-8.7,0,-3.4,0,-49.1,0,1,0,-6.1,0,5.7,0,-0.5,0,-3.2,0,4.8,0,-4.6,0,-0.3,0
61,39.4,0,4.9,0,-11.3,0,-3.7,0,5,0,-3.9,0,-12.7,0,-3.7,0,-50.3,0,8.7,0,-5.5,0,11.8,0,51.8,0,4.6,0,4.2,0,-7.4,0,-13.5,0,11.1,0,-14.2,0,-9.8,0,54.7,0,11.1,0,-0.1,0,1.5,0,3,0,-2.8,0,54.9,0,11.2,0,3.3,0,1.7,0,5.8,0,11.6,0,5.3,0,-9.4,0,-3.1,0,-49,0,1.4,0,-6.2,0,5.9,0,-0.8,0,-3.3,0,5.1,0,-4.9,0,-0.5,0
62,43.4,0,4.9,0,-10.1,0,-6,0,4.3,0,-1.9,0,-13.6,0,-3.7,0,-50,0,8.9,0,-5.8,0,11.4,0,55.5,0,4.7,0,5.2,0,-7.6,0,-16.9,0,12.3,0,-16.1,0,-10,0,54.8,0,11.1,0,-0.1,0,1.6,0,3,0,-2.8,0,54.7,0,11.1,0,3.3,0,1.6,0,5.8,0,11.6,0,7.5,0,-9.9,0,-2.9,0,-48.9,0,1.6,0,-6.2,0,6,0,-1.1,0,-3.3,0,5.3,0,-5.1,0,-0.7,0
63,47.4,0,4.8,0,-8.7,0,-8,0,3.1,0,0.3,0,-14.5,0,-3.4,0,-49.9,0,9.1,0,-6,0,11.1,0,59.1,0,4.6,0,6,0,-6.9,0,-20.2,0,13,0,-18.2,0,-10.4,0,54.8,0,11.1,0,-0.1,0,1.6,0,3,0,-2.8,0,54.8,0,11.1,0,3.2,0,1.6,0,5.8,0,11.6,0,9.6,0,-10.3,0,-2.8,0,-48.9,0,1.8,0,-6.2,0,6.1,0,-1.3,0,-3.4,0,5.4,0,-5.3,0,-0.9,0
64,51.3,0,4.6,0,-7.1,0,-9.3,0,1.1,0,2.5,0,-15.1,0,-3,0,-49.9,0,9.2,0,-6.1,0,10.9,0,62.3,0,4.4,0,6.6,0,-5.5,0,-23.1,0,13.2,0,-20.4,0,-11.1,0,54.8,0,11.2,0,-0.1,0,1.5,0,2.9,0,-2.8,0,54.9,0,11.2,0,3.1,0,1.5,0,5.8,0,11.5,0,11.8,0,-10.5,0,-2.9,0,-48.9,0,2,0,-6.2,0,6.1,0,-1.4,0,-3.4,0,5.6,0,-5.4,0,-1.1,0
65,55.1,0,4.5,0,-5.3,0,-9.8,0,-1.6,0,4.8,0,-15.6,0,-2.7,0,-50,0,9.2,0,-6,0,10.9,0,65.1,0,4.1,0,6.8,0,-3.8,0,-25.3,0,12.7,0,-22.4,0,-12.3,0,54.9,0,11.2,0,-0.1,0,1.5,0,2.9,0,-2.9,0,55.1,0,11.5,0,3.1,0,1.4,0,5.6,0,11.4,0,13.9,0,-10.6,0,-3.1,0,-48.9,0,1.9,0,-6.1,0,6.2,0,-1.4,0,-3.3,0,5.7,0,-5.5,0,-1.2,0
66,58.5,0,4.3,0,-3.5,0,-9.5,0,-4.4,0,7.1,0,-15.9,0,-2.4,0,-50.1,0,9.1,0,-5.8,0,10.9,0,67.3,0,3.7,0,6.8,0,-2.3,0,-26.6,0,11.7,0,-23.9,0,-13.7,0,55,0,11.4,0,-0.2,0,1.4,0,2.8,0,-3,0,55.4,0,11.8,0,3,0,1.4,0,5.4,0,11.2,0,15.9,0,-10.4,0,-3.3,0,-49,0,1.8,0,-5.9,0,6.1,0,-1.4,0,-3.2,0,5.9,0,-5.5,0,-1.2,0
67,61.7,0,4.1,0,-2.1,0,-8.4,0,-7.1,0,9.3,0,-16.1,0,-2.3,0,-50.3,0,8.9,0,-5.5,0,10.8,0,69.1,0,3.3,0,6.6,0,-1,0,-27.1,0,10.4,0,-25,0,-15.4,0,55.1,0,11.4,0,-0.3,0,1.3,0,2.7,0,-3,0,55.7,0,12.1,0,2.9,0,1.3,0,5.2,0,11,0,17.9,0,-10.2,0,-3.5,0,-49.1,0,1.6,0,-5.6,0,6.1,0,-1.3,0,-3.1,0,6,0,-5.4,0,-1.1,0
68,64.3,0,3.9,0,-1.3,0,-6.9,0,-9.1,0,11.4,0,-16.2,0,-2.3,0,-50.4,0,8.6,0,-5,0,10.4,0,70.4,0,3.1,0,6.2,0,0,0,-27.1,0,9.1,0,-25.6,0,-16.9,0,55.1,0,11.5,0,-0.4,0,1.2,0,2.6,0,-3.2,0,56,0,12.4,0,2.8,0,1.2,0,4.9,0,10.7,0,19.7,0,-9.8,0,-3.6,0,-49.1,0,1.3,0,-5.3,0,6.1,0,-1.1,0,-2.8,0,6.1,0,-5.3,0,-0.9,0
69,66.4,0,3.8,0,-1.2,0,-5.3,0,-10,0,13.4,0,-16.2,0,-2.4,0,-50.5,0,8.3,0,-4.3,0,9.6,0,71.3,0,3.1,0,5.8,0,0.8,0,-26.6,0,7.9,0,-25.7,0,-18.1,0,55.1,0,11.5,0,-0.5,0,1.1,0,2.5,0,-3.3,0,56.2,0,12.6,0,2.8,0,1.1,0,4.6,0,10.4,0,21.5,0,-9.4,0,-3.5,0,-49.1,0,0.9,0,-5,0,6.1,0,-0.9,0,-2.6,0,6.1,0,-5,0,-0.5,0
70,67.9,0,3.8,0,-1.5,0,-3.9,0,-10.1,0,15.2,0,-16.1,0,-2.5,0,-50.5,0,7.9,0,-3.6,0,8.7,0,71.7,0,3.3,0,5.3,0,1.5,0,-25.7,0,6.7,0,-25.6,0,-19,0,55.1,0,11.4,0,-0.7,0,1,0,2.3,0,-3.5,0,56.3,0,12.7,0,2.7,0,1,0,4.4,0,10.1,0,23.2,0,-9,0,-3.1,0,-49,0,0.5,0,-4.6,0,6.1,0,-0.7,0,-2.3,0,6.2,0,-4.8,0,0,0
71,68.9,0,3.9,0,-2.2,0,-2.7,0,-9.7,0,17,0,-16,0,-2.4,0,-50.4,0,7.4,0,-2.8,0,7.8,0,71.8,0,3.6,0,4.8,0,2.2,0,-24.6,0,5.6,0,-25.2,0,-19.6,0,55,0,11.4,0,-0.8,0,0.8,0,2.1,0,-3.7,0,56.3,0,12.7,0,2.5,0,0.9,0,4.1,0,9.9,0,24.8,0,-8.5,0,-2.7,0,-48.9,0,0.1,0,-4.2,0,6.1,0,-0.4,0,-2.1,0,6.2,0,-4.5,0,0.5,0
72,69.5,0,4.4,0,-2.9,0,-1.6,0,-9.1,0,18.7,0,-15.8,0,-2.1,0,-50.2,0,6.9,0,-2,0,6.9,0,71.5,0,4,0,4.1,0,3,0,-23.4,0,4.6,0,-24.6,0,-19.8,0,55,0,11.4,0,-1,0,0.6,0,1.9,0,-3.9,0,56.3,0,12.7,0,2.4,0,0.8,0,3.8,0,9.6,0,26.3,0,-8.1,0,-2.2,0,-48.9,0,-0.4,0,-3.8,0,6.1,0,-0.2,0,-1.8,0,6.3,0,-4.2,0,1.1,0
73,69.8,0,5.1,0,-3.6,0,-0.5,0,-8.5,0,20.3,0,-15.6,0,-1.5,0,-50,0,6.4,0,-1.1,0,6.3,0,70.9,0,4.4,0,3.6,0,4.1,0,-22.3,0,3.9,0,-24.1,0,-19.9,0,55,0,11.4,0,-1.2,0,0.5,0,1.7,0,-4.1,0,56.2,0,12.6,0,2.3,0,0.7,0,3.5,0,9.3,0,27.7,0,-7.7,0,-1.8,0,-49,0,-0.8,0,-3.3,0,6,0,0,0,-1.5,0,6.3,0,-3.9,0,1.7,0
74,69.7,0,6,0,-4.2,0,0.6,0,-8,0,21.9,0,-15.4,0,-0.5,0,-49.8,0,5.8,0,-0.3,0,5.9,0,70.1,0,4.7,0,3.1,0,5.2,0,-21.5,0,3.4,0,-23.7,0,-19.8,0,55.1,0,11.5,0,-1.3,0,0.3,0,1.4,0,-4.3,0,56.2,0,12.5,0,2.1,0,0.5,0,3.2,0,8.9,0,29.1,0,-7.3,0,-1.5,0,-49.1,0,-1.2,0,-2.8,0,6,0,0.2,0,-1.2,0,6.4,0,-3.6,0,2.2,0
75,69.3,0,7.2,0,-4.9,0,1.8,0,-7.7,0,23.4,0,-15.2,0,0.6,0,-49.7,0,5.3,0,0.5,0,5.7,0,69,0,5,0,2.7,0,6.4,0,-21,0,3,0,-23.4,0,-19.6,0,55.2,0,11.5,0,-1.5,0,0.1,0,1.2,0,-4.6,0,56.1,0,12.5,0,2,0,0.4,0,2.8,0,8.6,0,30.3,0,-6.9,0,-1.3,0,-49.3,0,-1.6,0,-2.3,0,5.9,0,0.4,0,-1,0,6.4,0,-3.3,0,2.7,0
76,68.7,0,8.3,0,-5.6,0,2.9,0,-7.5,0,24.9,0,-14.9,0,1.7,0,-49.6,0,4.8,0,1.3,0,5.6,0,67.6,0,5.2,0,2.4,0,7.5,0,-21,0,2.8,0,-23.4,0,-19.5,0,55.2,0,11.6,0,-1.7,0,-0.1,0,0.9,0,-4.8,0,56.1,0,12.5,0,1.9,0,0.3,0,2.5,0,8.2,0,31.5,0,-6.6,0,-1.2,0,-49.4,0,-2,0,-1.9,0,5.8,0,0.5,0,-0.7,0,6.5,0,-3.1,0,3.2,0
77,67.7,0,9.4,0,-6.4,0,4,0,-7.5,0,26.4,0,-14.6,0,2.8,0,-49.6,0,4.4,0,2.1,0,5.7,0,66,0,5.3,0,2.2,0,8.6,0,-21.1,0,2.6,0,-23.6,0,-19.5,0,55.3,0,11.7,0,-1.8,0,-0.2,0,0.7,0,-5.1,0,56.1,0,12.5,0,1.7,0,0.1,0,2.1,0,7.9,0,32.6,0,-6.2,0,-1.2,0,-49.7,0,-2.4,0,-1.5,0,5.7,0,0.7,0,-0.5,0,6.5,0,-2.8,0,3.6,0
78,66.5,0,10.3,0,-7.2,0,4.9,0,-7.8,0,27.8,0,-14.3,0,3.8,0,-49.7,0,3.9,0,2.8,0,5.7,0,64.1,0,5.2,0,1.9,0,9.4,0,-21.4,0,2.5,0,-23.9,0,-19.8,0,55.4,0,11.8,0,-2,0,-0.3,0,0.4,0,-5.4,0,56.3,0,12.6,0,1.6,0,0,0,1.7,0,7.5,0,33.6,0,-5.9,0,-1.3,0,-49.9,0,-2.7,0,-1.1,0,5.5,0,0.8,0,-0.4,0,6.5,0,-2.6,0,4,0
79,65,0,10.8,0,-8.1,0,5.7,0,-8.2,0,29.1,0,-14,0,4.5,0,-49.8,0,3.6,0,3.4,0,5.7,0,62,0,5,0,1.5,0,10.1,0,-21.5,0,2.4,0,-24.3,0,-20.2,0,55.5,0,11.9,0,-2.1,0,-0.5,0,0.2,0,-5.6,0,56.4,0,12.7,0,1.5,0,-0.1,0,1.3,0,7.1,0,34.5,0,-5.6,0,-1.6,0,-50.1,0,-3,0,-0.7,0,5.5,0,0.9,0,-0.3,0,6.4,0,-2.4,0,4.3,0
80,63.2,0,11.1,0,-9.1,0,6.4,0,-8.6,0,30.4,0,-13.7,0,5,0,-49.9,0,3.2,0,4.1,0,5.7,0,59.7,0,4.6,0,1.1,0,10.7,0,-21.4,0,2.4,0,-24.6,0,-20.6,0,55.6,0,11.9,0,-2.2,0,-0.6,0,-0.1,0,-5.8,0,56.5,0,12.8,0,1.4,0,-0.2,0,0.9,0,6.7,0,35.3,0,-5.4,0,-2.1,0,-50.2,0,-3.2,0,-0.4,0,5.4,0,1.1,0,-0.2,0,6.4,0,-2.2,0,4.6,0
81,61.2,0,11.1,0,-10,0,7,0,-8.9,0,31.6,0,-13.4,0,5.3,0,-50.1,0,2.9,0,4.6,0,5.6,0,57,0,3.9,0,0.6,0,11.1,0,-20.9,0,2.5,0,-24.8,0,-21,0,55.6,0,11.9,0,-2.3,0,-0.7,0,-0.3,0,-6.1,0,56.6,0,13,0,1.3,0,-0.3,0,0.6,0,6.3,0,36,0,-5.1,0,-2.9,0,-50.3,0,-3.5,0,-0.1,0,5.3,0,1.2,0,-0.1,0,6.3,0,-2.1,0,4.9,0
82,58.9,0,10.8,0,-10.9,0,7.4,0,-9,0,32.6,0,-13.1,0,5.3,0,-50.4,0,2.7,0,5.1,0,5.6,0,54.1,0,3.1,0,0.1,0,11.2,0,-20.1,0,2.5,0,-24.9,0,-21.3,0,55.5,0,11.9,0,-2.4,0,-0.8,0,-0.5,0,-6.3,0,56.8,0,13.1,0,1.2,0,-0.4,0,0.2,0,6,0,36.5,0,-4.9,0,-4,0,-50.4,0,-3.7,0,0.2,0,5.1,0,1.3,0,0,0,6.3,0,-2,0,5,0
83,56.3,0,10,0,-11.6,0,7.7,0,-8.9,0,33.5,0,-12.8,0,4.9,0,-50.6,0,2.5,0,5.6,0,5.7,0,50.9,0,2.1,0,-0.2,0,11.1,0,-18.9,0,2.6,0,-24.6,0,-21.3,0,55.4,0,11.8,0,-2.5,0,-0.9,0,-0.7,0,-6.5,0,57,0,13.4,0,1.2,0,-0.5,0,-0.1,0,5.7,0,36.9,0,-4.8,0,-5.3,0,-50.4,0,-4,0,0.4,0,5,0,1.4,0,0,0,6.2,0,-2,0,5.2,0
84,53.5,0,8.9,0,-12.1,0,7.8,0,-8.5,0,34.3,0,-12.5,0,4.1,0,-51,0,2.4,0,6,0,5.8,0,47.4,0,1.2,0,-0.1,0,10.7,0,-17.5,0,2.6,0,-24.2,0,-21,0,55.4,0,11.8,0,-2.6,0,-1,0,-0.9,0,-6.7,0,57.3,0,13.7,0,1.1,0,-0.5,0,-0.4,0,5.3,0,37.1,0,-4.6,0,-6.8,0,-50.5,0,-4.2,0,0.7,0,4.9,0,1.5,0,0.1,0,6.1,0,-1.9,0,5.3,0
85,50.4,0,7.4,0,-12.4,0,7.8,0,-7.9,0,35,0,-12.2,0,2.9,0,-51.4,0,2.3,0,6.3,0,5.9,0,43.8,0,0.3,0,0.3,0,10.3,0,-16.1,0,2.5,0,-23.4,0,-20.6,0,55.4,0,11.8,0,-2.7,0,-1.1,0,-1.2,0,-6.9,0,57.7,0,14,0,1,0,-0.6,0,-0.7,0,5,0,37.1,0,-4.6,0,-8.3,0,-50.7,0,-4.4,0,1,0,4.7,0,1.6,0,0.2,0,6.1,0,-1.9,0,5.3,0
86,47,0,5.6,0,-12.3,0,7.6,0,-7,0,35.6,0,-11.9,0,1.2,0,-51.7,0,2.1,0,6.6,0,6,0,40.1,0,-0.2,0,1.4,0,10,0,-15,0,2.5,0,-22.3,0,-20,0,55.5,0,11.8,0,-2.8,0,-1.2,0,-1.4,0,-7.1,0,58,0,14.3,0,1,0,-0.7,0,-1,0,4.8,0,36.9,0,-4.5,0,-9.7,0,-51,0,-4.5,0,1.3,0,4.5,0,1.6,0,0.3,0,6.1,0,-1.9,0,5.3,0
87,43.4,0,3.8,0,-11.8,0,7.3,0,-5.8,0,35.9,0,-11.6,0,-0.9,0,-52,0,2.1,0,6.9,0,6,0,36.5,0,-0.5,0,2.8,0,9.7,0,-14.2,0,2.6,0,-21.1,0,-19.1,0,55.6,0,12,0,-2.9,0,-1.3,0,-1.6,0,-7.3,0,58.2,0,14.6,0,0.9,0,-0.7,0,-1.3,0,4.5,0,36.6,0,-4.5,0,-10.9,0,-51.3,0,-4.7,0,1.6,0,4.3,0,1.7,0,0.4,0,6.1,0,-1.9,0,5.3,0
88,39.5,0,2.1,0,-10.9,0,6.9,0,-4.6,0,36.2,0,-11.4,0,-3,0,-52.1,0,2,0,7.2,0,5.9,0,33,0,-0.5,0,4.2,0,9.5,0,-13.5,0,2.8,0,-19.7,0,-18,0,55.8,0,12.1,0,-3,0,-1.4,0,-1.7,0,-7.5,0,58.3,0,14.7,0,0.8,0,-0.8,0,-1.5,0,4.2,0,36.2,0,-4.4,0,-11.6,0,-51.7,0,-4.8,0,1.9,0,4.1,0,1.6,0,0.5,0,6.1,0,-1.9,0,5.4,0
89,35.5,0,0.9,0,-9.5,0,6.7,0,-3.5,0,36.2,0,-11.1,0,-5,0,-52.1,0,1.9,0,7.4,0,5.9,0,29.5,0,-0.3,0,5.2,0,9.4,0,-13,0,3.1,0,-18.4,0,-16.6,0,55.9,0,12.2,0,-3.1,0,-1.4,0,-1.9,0,-7.7,0,58.4,0,14.7,0,0.8,0,-0.8,0,-1.7,0,4,0,35.8,0,-4.4,0,-12,0,-52,0,-4.8,0,2.1,0,4,0,1.6,0,0.5,0,6.1,0,-1.9,0,5.5,0
90,31.4,0,0.2,0,-8,0,6.6,0,-2.5,0,36,0,-11,0,-6.5,0,-52.1,0,1.9,0,7.7,0,6.1,0,26.2,0,0.1,0,5.6,0,9.2,0,-12.3,0,3.5,0,-17.3,0,-14.8,0,56,0,12.4,0,-3.1,0,-1.5,0,-2.1,0,-7.9,0,58.4,0,14.7,0,0.7,0,-0.9,0,-1.9,0,3.8,0,35.3,0,-4.3,0,-12.2,0,-52.2,0,-4.9,0,2.3,0,3.9,0,1.5,0,0.5,0,6,0,-2,0,5.6,0
